COUNTER,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,GYROX,GYROY,TIMESTAMP,FUNC_ID,FUNC_VALUE,MARKER,SYNC_SIGNAL]
56,4092.307692,4357.435897,3852.820513,4195.384615,4183.589744,4071.282051,4479.487179,4040.512821,4395.384615,4236.923077,4345.128205,4152.820513,4225.641026,4160,1680,1745,25.046,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
57,4089.230769,4352.307692,3851.282051,4193.846154,4183.076923,4069.230769,4477.948718,4036.410256,4395.384615,4236.410256,4343.076923,4151.282051,4221.538462,4190.25641,1680,1744,25.052,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
58,4088.717949,4354.871795,3852.307692,4194.871795,4185.128205,4083.076923,4483.076923,4029.230769,4384.615385,4232.820513,4337.948718,4154.871795,4215.897436,4184.615385,1681,1745,25.061,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
59,4100.512821,4360,3856.410256,4195.384615,4183.589744,4074.358974,4482.564103,4034.871795,4381.025641,4236.923077,4335.897436,4152.820513,4214.871795,4172.307692,1680,1744,25.068,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
60,4117.948718,4356.923077,3851.282051,4191.794872,4177.435897,4061.025641,4475.384615,4050.769231,4407.179487,4243.589744,4347.179487,4156.923077,4227.692308,4187.179487,1680,1745,25.076,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
61,4090.25641,4356.923077,3850.769231,4197.435897,4186.153846,4086.153846,4481.025641,4045.128205,4419.487179,4238.974359,4353.333333,4157.948718,4233.846154,4181.538462,1680,1744,25.085,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
62,4061.538462,4355.897436,3845.128205,4196.923077,4187.692308,4088.205128,4483.076923,4034.871795,4397.435897,4235.384615,4339.487179,4158.461538,4215.897436,4175.897436,1680,1745,25.093,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
63,4087.179487,4355.384615,3847.692308,4191.794872,4181.538462,4077.948718,4481.025641,4037.948718,4392.307692,4235.897436,4342.564103,4164.102564,4216.410256,4189.230769,1680,1745,25.099,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
64,4123.076923,4357.435897,3854.358974,4189.74359,4177.948718,4069.74359,4475.384615,4047.692308,4409.74359,4238.461538,4355.384615,4160,4236.923077,4189.74359,1680,1745,25.107,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
65,4103.076923,4354.871795,3848.205128,4189.74359,4181.025641,4052.307692,4472.820513,4049.74359,4419.487179,4240.512821,4358.461538,4162.051282,4244.102564,4186.666667,1681,1745,25.115,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
66,4070.25641,4355.384615,3851.282051,4199.487179,4189.230769,4064.102564,4484.102564,4034.871795,4408.205128,4234.871795,4352.307692,4165.128205,4232.307692,4188.717949,1680,1745,25.124,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
67,4096.410256,4357.948718,3851.282051,4195.897436,4181.025641,4071.794872,4479.487179,4033.333333,4400,4235.897436,4344.102564,4164.615385,4224.615385,4182.564103,1680,1745,25.131,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
68,4110.25641,4356.923077,3848.717949,4188.717949,4179.487179,4059.487179,4475.384615,4038.974359,4414.871795,4240.512821,4353.333333,4169.230769,4236.923077,4176.410256,1680,1744,25.138,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
69,4075.897436,4355.897436,3853.333333,4197.948718,4189.230769,4069.74359,4485.641026,4033.846154,4413.846154,4235.384615,4356.410256,4168.205128,4234.871795,4176.410256,1680,1745,25.147,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
70,4073.846154,4356.923077,3849.74359,4198.974359,4187.179487,4081.538462,4484.102564,4032.820513,4404.102564,4239.487179,4343.589744,4169.74359,4221.538462,4182.564103,1680,1745,25.154,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
71,4097.948718,4357.435897,3849.74359,4193.333333,4185.641026,4064.102564,4481.538462,4031.794872,4412.820513,4241.538462,4345.641026,4170.25641,4230.25641,4171.794872,1681,1745,25.163,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
72,4101.538462,4352.820513,3848.717949,4190.25641,4183.589744,4058.461538,4477.435897,4030.25641,4408.717949,4235.897436,4358.974359,4170.25641,4236.923077,4162.051282,1680,1745,25.17,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
73,4096.410256,4353.846154,3852.307692,4192.307692,4184.102564,4062.564103,4476.923077,4032.820513,4408.205128,4235.897436,4356.923077,4181.025641,4242.051282,4183.076923,1680,1745,25.178,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
74,4091.282051,4361.025641,3856.410256,4196.923077,4188.205128,4063.076923,4486.153846,4032.307692,4412.307692,4236.410256,4344.615385,4180,4240.512821,4190.25641,1681,1744,25.185,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
75,4080.512821,4356.923077,3843.589744,4193.333333,4184.615385,4063.076923,4485.128205,4028.717949,4403.589744,4237.435897,4347.692308,4174.871795,4228.717949,4175.384615,1680,1744,25.193,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
76,4080.512821,4353.846154,3846.153846,4193.333333,4183.589744,4062.564103,4483.589744,4031.794872,4395.384615,4235.384615,4344.615385,4177.948718,4226.666667,4167.179487,1681,1745,25.202,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
77,4096.923077,4357.948718,3854.871795,4194.358974,4182.564103,4068.717949,4481.538462,4035.384615,4400,4232.307692,4357.948718,4179.487179,4226.666667,4168.205128,1680,1744,25.209,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
78,4109.74359,4358.974359,3852.820513,4192.307692,4180,4062.051282,4480.512821,4031.794872,4410.25641,4234.358974,4356.923077,4182.051282,4236.923077,4174.871795,1680,1745,25.217,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
79,4096.923077,4357.948718,3851.282051,4195.384615,4184.102564,4050.769231,4485.641026,4029.230769,4405.641026,4234.358974,4319.487179,4189.230769,4252.307692,4167.179487,1681,1744,25.224,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
80,4065.128205,4352.820513,3843.076923,4195.384615,4185.641026,4063.589744,4482.564103,4028.205128,4393.333333,4231.794872,4326.666667,4187.692308,4239.487179,4167.692308,1680,1744,25.233,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
81,4070.25641,4353.333333,3848.717949,4191.794872,4185.641026,4072.820513,4481.538462,4031.282051,4394.358974,4233.846154,4355.384615,4167.692308,4215.384615,4187.179487,1680,1745,25.24,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
82,4127.179487,4360.512821,3859.487179,4186.666667,4178.461538,4054.358974,4476.923077,4034.871795,4422.564103,4235.897436,4386.153846,4172.307692,4251.794872,4191.794872,1680,1745,25.248,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
83,4124.102564,4357.435897,3852.820513,4190.25641,4179.487179,4034.871795,4473.333333,4027.179487,4428.205128,4230.769231,4374.871795,4182.564103,4273.846154,4169.230769,1680,1745,25.257,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
84,4067.179487,4355.384615,3850.769231,4203.589744,4191.282051,4042.564103,4484.615385,4027.692308,4382.564103,4228.205128,4309.74359,4171.282051,4222.564103,4167.179487,1680,1745,25.264,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
85,4087.692308,4356.923077,3851.282051,4196.410256,4184.102564,4054.358974,4480.512821,4032.820513,4385.641026,4232.820513,4321.538462,4177.435897,4227.692308,4184.615385,1681,1745,25.271,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
86,4126.153846,4358.461538,3852.307692,4187.179487,4177.435897,4049.230769,4475.384615,4029.230769,4419.487179,4235.897436,4369.230769,4174.358974,4253.333333,4165.641026,1680,1745,25.279,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
87,4088.205128,4357.948718,3849.74359,4197.435897,4187.692308,4052.820513,4481.538462,4029.230769,4407.692308,4233.333333,4369.230769,4176.410256,4227.179487,4163.076923,1681,1745,25.287,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
88,4057.435897,4353.846154,3845.128205,4202.051282,4189.74359,4062.051282,4482.051282,4029.74359,4392.820513,4229.230769,4346.153846,4175.897436,4225.128205,4184.615385,1680,1744,25.296,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
89,4104.102564,4356.923077,3857.435897,4196.410256,4185.641026,4044.615385,4482.564103,4031.794872,4397.948718,4231.794872,4323.076923,4157.435897,4249.230769,4182.564103,1680,1745,25.304,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
90,4129.230769,4358.974359,3855.897436,4188.717949,4178.461538,4017.435897,4472.820513,4035.384615,4424.615385,4232.307692,4352.307692,4172.820513,4284.102564,4180.512821,1681,1744,25.311,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
91,4083.076923,4353.333333,3846.153846,4192.307692,4181.538462,4040,4472.820513,4030.769231,4410.769231,4230.769231,4362.051282,4171.282051,4246.666667,4171.282051,1679,1745,25.318,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
92,4086.666667,4356.410256,3853.846154,4199.487179,4186.153846,4065.641026,4482.051282,4029.230769,4357.435897,4234.871795,4324.615385,4158.461538,4165.641026,4178.974359,1680,1744,25.326,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
93,4106.666667,4357.948718,3853.333333,4196.410256,4182.564103,4043.076923,4477.948718,4030.25641,4371.794872,4232.820513,4335.384615,4170.25641,4203.589744,4184.102564,1680,1744,25.335,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
94,4077.948718,4354.871795,3849.74359,4196.923077,4187.179487,4039.487179,4478.461538,4030.25641,4426.666667,4229.230769,4363.589744,4165.128205,4301.538462,4175.384615,1680,1745,25.342,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
95,4097.435897,4353.333333,3850.769231,4194.871795,4182.564103,4034.871795,4477.435897,4034.358974,4455.897436,4235.384615,4370.769231,4168.205128,4325.641026,4192.820513,1680,1744,25.35,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
96,4102.051282,4352.307692,3851.282051,4193.333333,4182.051282,4053.333333,4478.974359,4034.358974,4414.358974,4235.384615,4348.717949,4166.153846,4234.358974,4183.076923,1681,1746,25.357,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
97,4068.717949,4356.923077,3849.74359,4200,4189.74359,4091.794872,4487.692308,4034.358974,4334.871795,4230.769231,4316.923077,4158.461538,4149.74359,4170.25641,1680,1745,25.365,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
98,4099.487179,4357.948718,3851.282051,4196.410256,4180,4067.692308,4477.435897,4035.897436,4357.948718,4233.846154,4336.410256,4164.102564,4212.307692,4181.538462,1681,1745,25.373,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
99,4118.974359,4358.461538,3859.487179,4196.410256,4180.512821,4055.897436,4477.435897,4032.820513,4437.435897,4236.410256,4351.794872,4154.358974,4263.589744,4169.74359,1680,1744,25.381,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
100,4095.384615,4360,3851.794872,4198.461538,4186.153846,4079.487179,4485.641026,4036.410256,4454.871795,4235.384615,4335.384615,4157.948718,4237.948718,4176.410256,1680,1746,25.389,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
101,4075.897436,4353.333333,3842.564103,4196.923077,4183.589744,4065.641026,4481.538462,4040.512821,4407.179487,4232.307692,4341.025641,4163.076923,4225.641026,4184.102564,1681,1744,25.396,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
102,4082.564103,4355.384615,3851.794872,4199.487179,4185.128205,4035.384615,4480,4037.435897,4351.282051,4230.25641,4343.076923,4156.410256,4206.153846,4180,1680,1745,25.404,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
103,4102.051282,4359.487179,3850.25641,4195.897436,4182.051282,4032.820513,4480.512821,4037.948718,4369.74359,4233.846154,4338.974359,4162.564103,4219.487179,4185.128205,1681,1745,25.413,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
104,4085.641026,4356.923077,3847.179487,4196.410256,4185.128205,4094.871795,4485.641026,4034.871795,4412.307692,4232.307692,4344.102564,4145.128205,4233.846154,4177.948718,1680,1745,25.42,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
105,4080.512821,4354.358974,3851.794872,4200,4187.179487,4108.205128,4485.641026,4033.846154,4421.538462,4232.820513,4339.487179,4138.461538,4220,4182.564103,1680,1745,25.428,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
106,4104.615385,4354.358974,3851.282051,4195.384615,4179.487179,4062.051282,4479.487179,4040,4409.74359,4238.974359,4338.461538,4156.410256,4217.435897,4176.410256,1680,1745,25.436,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
107,4110.25641,4357.435897,3851.282051,4196.410256,4181.025641,4069.74359,4483.076923,4038.461538,4383.076923,4238.974359,4346.666667,4147.179487,4227.692308,4167.692308,1680,1745,25.444,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
108,4090.25641,4353.333333,3847.179487,4195.897436,4184.615385,4085.641026,4481.025641,4035.384615,4387.692308,4234.871795,4344.102564,4146.153846,4228.717949,4194.871795,1680,1744,25.451,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
109,4079.487179,4349.74359,3849.230769,4196.923077,4187.692308,4051.282051,4482.051282,4035.897436,4400,4234.358974,4346.153846,4159.487179,4227.692308,4195.384615,1680,1744,25.46,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
110,4095.897436,4355.384615,3854.871795,4200.512821,4187.179487,4020.512821,4485.128205,4039.487179,4394.871795,4237.948718,4350.25641,4154.358974,4228.205128,4174.358974,1680,1745,25.467,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
111,4115.384615,4356.410256,3850.25641,4194.871795,4178.461538,4054.358974,4477.948718,4048.205128,4406.666667,4238.974359,4349.230769,4148.717949,4229.74359,4174.871795,1681,1744,25.475,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
112,4109.74359,4354.358974,3852.307692,4194.871795,4181.025641,4105.641026,4480,4044.615385,4415.384615,4236.410256,4351.794872,4149.230769,4236.410256,4181.025641,1680,1744,25.483,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
113,4089.74359,4354.871795,3850.25641,4196.410256,4184.102564,4081.025641,4482.051282,4040,4404.102564,4236.410256,4350.25641,4152.820513,4236.923077,4188.205128,1681,1744,25.491,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
114,4089.230769,4356.923077,3848.205128,4192.820513,4181.538462,4045.641026,4480,4041.538462,4400.512821,4238.461538,4350.25641,4161.025641,4235.897436,4182.564103,1680,1745,25.499,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
115,4106.666667,4356.923077,3852.307692,4191.794872,4180,4053.846154,4477.435897,4042.564103,4409.230769,4237.435897,4351.794872,4156.923077,4236.923077,4171.794872,1681,1744,25.506,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
116,4094.871795,4350.25641,3846.153846,4189.230769,4181.538462,4054.358974,4475.384615,4046.666667,4423.076923,4239.487179,4355.384615,4155.897436,4242.051282,4180.512821,1680,1745,25.514,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
117,4055.384615,4349.230769,3848.717949,4194.871795,4191.794872,4071.794872,4486.666667,4037.435897,4420,4236.923077,4356.923077,4161.538462,4240.512821,4189.230769,1681,1745,25.522,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
118,4070.769231,4356.923077,3852.307692,4200,4187.179487,4087.692308,4489.74359,4030.769231,4395.897436,4234.358974,4340.512821,4156.923077,4220,4182.051282,1680,1744,25.53,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
119,4110.769231,4357.435897,3847.692308,4198.461538,4178.461538,4076.923077,4482.564103,4039.487179,4400.512821,4241.538462,4341.025641,4157.435897,4221.025641,4175.897436,1680,1745,25.537,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
120,4100,4353.333333,3852.307692,4197.435897,4182.051282,4071.282051,4482.564103,4041.538462,4417.948718,4242.051282,4353.333333,4156.923077,4235.897436,4172.307692,1680,1744,25.545,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
121,4082.564103,4351.282051,3847.692308,4191.794872,4180.512821,4067.179487,4477.948718,4042.051282,4415.897436,4240.512821,4351.794872,4160.512821,4236.923077,4179.487179,1680,1745,25.554,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
122,4086.666667,4356.923077,3846.666667,4196.410256,4184.615385,4062.051282,4482.051282,4034.871795,4411.282051,4235.897436,4350.769231,4165.641026,4234.358974,4183.589744,1681,1744,25.562,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
123,4092.307692,4359.487179,3847.692308,4201.025641,4185.128205,4074.871795,4488.717949,4027.692308,4396.923077,4232.820513,4348.717949,4161.025641,4223.589744,4170.769231,1680,1744,25.569,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
124,4097.948718,4356.410256,3847.692308,4194.871795,4179.487179,4075.897436,4483.076923,4032.820513,4398.974359,4239.487179,4349.74359,4165.128205,4225.641026,4170.25641,1680,1745,25.576,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
125,4105.641026,4357.948718,3858.974359,4196.923077,4184.102564,4065.641026,4482.564103,4032.820513,4415.897436,4239.487179,4351.794872,4166.666667,4236.923077,4176.410256,1680,1745,25.584,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
126,4101.025641,4358.461538,3853.846154,4199.487179,4183.589744,4060,4480.512821,4030.25641,4407.692308,4236.923077,4351.282051,4164.102564,4233.846154,4177.948718,1681,1745,25.593,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
127,4077.948718,4356.923077,3843.589744,4198.461538,4184.615385,4063.589744,4483.589744,4033.846154,4396.410256,4236.923077,4345.641026,4170.769231,4230.769231,4176.923077,1680,1745,25.6,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
128,4077.948718,4357.435897,3847.179487,4197.435897,4188.205128,4080,4488.717949,4034.871795,4396.923077,4235.384615,4357.435897,4171.794872,4226.153846,4171.282051,1680,1745,25.608,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
0,4105.128205,4356.923077,3849.230769,4195.384615,4181.538462,4077.435897,4481.538462,4029.74359,4406.666667,4234.871795,4360,4172.820513,4227.692308,4175.897436,1680,1744,25.615,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
1,4106.666667,4357.435897,3852.820513,4197.948718,4183.076923,4056.923077,4480.512821,4028.205128,4415.384615,4232.820513,4324.102564,4173.846154,4241.025641,4176.410256,1680,1745,25.623,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
2,4087.179487,4356.923077,3848.717949,4195.384615,4184.102564,4055.897436,4481.538462,4031.282051,4405.641026,4231.794872,4326.666667,4173.846154,4244.615385,4173.846154,1681,1744,25.631,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
3,4078.974359,4357.948718,3848.205128,4196.923077,4185.641026,4064.102564,4486.153846,4031.794872,4397.435897,4232.820513,4356.923077,4180,4237.948718,4181.538462,1680,1745,25.639,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
4,4096.923077,4362.564103,3853.846154,4201.538462,4187.692308,4069.230769,4487.179487,4032.820513,4406.153846,4233.333333,4371.794872,4186.153846,4237.435897,4178.461538,1681,1744,25.647,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
5,4111.282051,4359.487179,3847.179487,4196.923077,4183.076923,4061.025641,4478.461538,4027.692308,4413.846154,4230.769231,4363.076923,4177.948718,4243.589744,4172.307692,1680,1744,25.656,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
6,4083.589744,4354.358974,3844.615385,4198.974359,4187.692308,4052.307692,4484.102564,4028.205128,4394.871795,4230.769231,4315.384615,4167.179487,4227.692308,4167.179487,1680,1745,25.662,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
7,4069.230769,4355.384615,3844.615385,4201.538462,4188.205128,4068.205128,4487.179487,4033.333333,4389.230769,4233.333333,4316.923077,4178.974359,4233.333333,4163.076923,1680,1745,25.671,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
8,4102.564103,4361.025641,3851.282051,4196.923077,4180.512821,4068.717949,4482.051282,4029.74359,4400.512821,4232.820513,4354.358974,4176.410256,4237.435897,4166.666667,1680,1744,25.679,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
9,4114.358974,4366.153846,3856.923077,4198.461538,4179.487179,4046.153846,4481.025641,4031.282051,4393.333333,4231.282051,4363.589744,4174.358974,4207.692308,4169.230769,1680,1744,25.686,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
10,4082.051282,4357.948718,3842.564103,4194.358974,4182.051282,4041.025641,4476.923077,4030.769231,4396.923077,4231.794872,4360.512821,4182.051282,4222.051282,4164.102564,1681,1745,25.694,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
11,4073.333333,4354.871795,3843.076923,4192.820513,4187.179487,4054.871795,4482.564103,4029.230769,4395.384615,4232.820513,4327.179487,4162.564103,4254.358974,4167.179487,1681,1744,25.701,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
12,4101.538462,4359.487179,3853.846154,4197.435897,4184.102564,4053.333333,4482.564103,4033.846154,4404.102564,4233.846154,4326.153846,4169.74359,4283.076923,4192.820513,1680,1745,25.71,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
13,4099.487179,4357.948718,3851.794872,4195.897436,4182.564103,4054.871795,4478.461538,4032.820513,4407.692308,4233.846154,4351.794872,4177.948718,4245.641026,4181.025641,1681,1744,25.718,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
14,4076.923077,4356.410256,3847.692308,4197.948718,4188.717949,4064.615385,4485.641026,4030.769231,4375.897436,4234.358974,4343.076923,4169.74359,4161.025641,4162.051282,1679,1745,25.726,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
15,4086.666667,4354.358974,3844.102564,4198.461538,4184.102564,4059.487179,4481.538462,4032.307692,4383.589744,4231.794872,4345.128205,4176.410256,4189.74359,4192.307692,1681,1745,25.733,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
16,4110.25641,4355.897436,3853.333333,4197.948718,4180,4061.538462,4478.974359,4032.307692,4405.641026,4233.846154,4345.128205,4163.589744,4267.692308,4194.358974,1680,1745,25.741,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
17,4115.897436,4360.512821,3858.974359,4197.948718,4182.564103,4064.615385,4481.538462,4031.794872,4402.051282,4236.923077,4339.487179,4168.205128,4290.769231,4172.307692,1680,1745,25.749,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
18,4090.769231,4356.410256,3847.179487,4195.384615,4182.564103,4054.358974,4477.435897,4033.333333,4395.897436,4232.820513,4347.179487,4177.948718,4245.128205,4145.641026,1680,1744,25.756,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
19,4064.615385,4351.794872,3843.589744,4197.435897,4184.102564,4033.333333,4482.564103,4036.923077,4388.205128,4231.282051,4341.538462,4165.641026,4175.384615,4170.25641,1680,1745,25.764,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
20,4090.25641,4354.871795,3850.769231,4196.410256,4180.512821,4023.076923,4485.641026,4032.820513,4395.384615,4233.846154,4343.076923,4170.25641,4199.487179,4232.307692,1680,1744,25.773,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
21,4119.487179,4361.538462,3856.410256,4197.435897,4184.102564,4083.076923,4484.615385,4028.205128,4398.461538,4234.358974,4340.512821,4163.076923,4250.25641,4204.102564,1680,1745,25.78,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
22,4105.641026,4359.487179,3851.794872,4198.974359,4187.692308,4124.615385,4477.948718,4035.897436,4392.820513,4235.384615,4335.384615,4161.025641,4260.512821,4151.282051,1680,1744,25.787,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
23,4076.923077,4350.25641,3844.102564,4195.384615,4182.051282,4057.948718,4474.358974,4036.410256,4399.487179,4232.307692,4351.282051,4170.769231,4250.769231,4137.948718,1680,1745,25.795,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
24,4071.794872,4355.897436,3849.230769,4197.948718,4187.179487,3991.794872,4488.205128,4030.25641,4393.333333,4230.769231,4347.692308,4167.179487,4214.358974,4164.615385,1681,1744,25.803,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
25,4091.282051,4363.589744,3848.205128,4198.461538,4185.641026,4006.153846,4486.666667,4036.410256,4400,4234.358974,4334.871795,4174.358974,4212.820513,4235.384615,1679,1745,25.811,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
26,4101.025641,4356.410256,3849.74359,4196.410256,4181.025641,4100,4477.435897,4040,4390.25641,4234.871795,4335.897436,4154.358974,4223.589744,4237.435897,1681,1745,25.82,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
27,4101.538462,4353.333333,3857.435897,4196.410256,4183.076923,4159.487179,4479.487179,4038.974359,4355.897436,4235.384615,4336.923077,4134.358974,4214.871795,4152.820513,1680,1744,25.827,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
28,4090.769231,4356.410256,3849.230769,4196.410256,4181.025641,4078.461538,4477.435897,4041.025641,4382.051282,4237.435897,4348.205128,4164.615385,4232.307692,4100,1680,1745,25.835,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
29,4076.410256,4358.974359,3848.205128,4202.051282,4185.128205,3989.74359,4482.564103,4035.897436,4422.051282,4232.820513,4349.74359,4178.974359,4242.051282,4160.512821,1681,1744,25.843,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
30,4093.846154,4356.923077,3848.717949,4200.512821,4183.589744,4005.128205,4485.128205,4035.384615,4415.897436,4233.333333,4335.897436,4170.25641,4224.102564,4251.794872,1680,1745,25.851,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
31,4107.692308,4354.871795,3848.205128,4195.897436,4182.051282,4090.25641,4481.538462,4036.410256,4387.692308,4236.923077,4342.051282,4151.282051,4221.538462,4229.74359,1680,1744,25.858,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
32,4107.692308,4357.948718,3857.435897,4196.923077,4183.589744,4141.025641,4478.461538,4035.897436,4372.307692,4235.897436,4352.820513,4140.512821,4231.282051,4160,1681,1745,25.866,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
33,4100.512821,4354.358974,3847.692308,4193.333333,4180.512821,4077.435897,4474.358974,4043.076923,4401.538462,4236.410256,4353.846154,4160.512821,4241.025641,4142.564103,1681,1745,25.874,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
34,4082.564103,4353.846154,3838.974359,4196.923077,4187.692308,4015.384615,4481.538462,4037.435897,4408.717949,4235.384615,4354.358974,4164.102564,4238.974359,4170.25641,1680,1745,25.881,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
35,4091.282051,4358.974359,3846.666667,4200.512821,4187.692308,4035.384615,4484.615385,4032.307692,4384.615385,4233.846154,4342.051282,4151.794872,4216.410256,4218.974359,1681,1745,25.889,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
36,4110.769231,4357.435897,3852.820513,4196.410256,4176.923077,4080.512821,4477.948718,4049.74359,4398.461538,4238.974359,4341.025641,4157.948718,4217.948718,4204.615385,1680,1744,25.897,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
37,4112.307692,4356.410256,3851.282051,4196.410256,4177.435897,4104.102564,4478.461538,4053.846154,4424.102564,4243.076923,4357.948718,4156.923077,4245.128205,4162.051282,1680,1744,25.905,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
